tic,longitude,latitude
EVER,-73.22652359883428,40.772872750000005
CCB,-121.7818037,37.3059997
STIM,-75.56095,40.067094
BROG.1,-73.96959947410672,40.76144825
TLRY,-120.1852662,48.4896691
MYFW,-122.63528284784383,47.57542425
RVI,-81.494783529281,41.468576623543996
BIKR,-0.13888524237025057,51.52217325
HBGD.,-77.86470356344086,34.221419299999994
BJ,-71.5784291374723,42.28685965
RUBY,-71.09034148672751,42.3679588
ALLK,-45.9296982,-22.2228061
GBLK,7.4148842,43.7294975
CNST,-122.32438484438094,47.62038565
HCCH,-73.96959885411464,40.762532050000004
IRBO,-92.843317,39.224849
AQST,-70.96445120863869,42.520796409948844
MI.UN,0.2862076,51.2867269
ENS.,-114.0864448,51.0518075
ACES,-88.3461696784675,39.4832674
BNGO,-84.0496846,39.7721425
PRVB,-75.4619552,40.0434073
ARLO,-121.9251768,37.377247
SONO,-119.6979710083905,34.41733205
VCNX,-74.544074,40.919203
DWSH,-83.9274265,38.0433581
DWMC,-83.9274265,38.0433581
YAYO,-118.38385391919192,34.074470141414146
RMED,-98.1863832244898,26.285841642857143
OSCV,18.8317714,-34.1138087
HYGV,-87.63245396189069,41.88115439025108
OPRA,10.7753402,59.9450538
ARDS,-121.78501446573028,37.254802810502994
NACP,-96.87214541969476,33.152297149999995
MFAC,18.5070307,-33.9532408
SZNE,-75.51563512799494,40.05971685242376
LOUP,-88.042429,42.11324020477338
IEMD,-88.0302198,41.8224599
IMXI,-80.24294,25.7380143
DAVA,-0.08625488971312917,51.51462265
FGO.,-79.41533887353137,44.60419908037783
HEMB.,-77.86470356344086,34.221419299999994
BRPHF,18.4921173,-33.7924067
HBAL.,-77.86470356344086,34.221419299999994
HCON.,-77.86470356344086,34.221419299999994
ELAN,150.8977853,-34.4038181
PJUL,-88.042429,42.11324020477338
DRSK,18.8317714,-34.1138087
BBAX,-73.97561496589915,40.7558452
BBCA,-73.97561496589915,40.7558452
REDV,-88.0302198,41.8224599
RIDV,-88.0302198,41.8224599
BSJQ,-88.0302198,41.8224599
BSCS,-88.0302198,41.8224599
GRSH,-81.137035,31.9849794
AMTB,-80.2595099,25.7518
PRNB,-72.87948272939856,41.30561126335099
ETTX,-71.15220799200725,41.70845706945842
TZACU,-73.98348877370472,40.76486935
HFFG,-74.1924801,40.7474884
FLMN,-73.97466434759161,40.75967775
WOMN,-96.87214541969476,33.152297149999995
SKLV,5.6441998,46.2578029
LTHM,-95.220644,41.479836
GTXMQ,-0.9685615684495767,51.22367595
REZI,-91.040308,41.429361
KLXE,-80.26536662311558,26.66204974874372
BJUL,-88.042429,42.11324020477338
EVRG1,-95.67439054461452,39.048022450000005
EB,100.61363422032667,14.081926450000001
ARVN,-72.92758543854347,41.32393425
GRTS,0.2409596,51.3927676
EASG,-73.96918422331547,40.7571876
CCC.4,-114.0754660312476,51.04900635
GH,-122.21816474443565,37.5005829
APM,-0.1446751,51.5142957
DRKOF,8.8637466,47.193289
CWBHF,121.0720761,14.5196093
KOD,-2.0878877,57.1489289
EDTX.1,-73.68488706122449,43.24742551020408
ISDS,-88.0302198,41.8224599
IUS,-88.0302198,41.8224599
ISEM,-88.0302198,41.8224599
ISDX,-88.0302198,41.8224599
IUSS,-88.0302198,41.8224599
BSVN,-74.00597126530612,40.6306656122449
BOUT,-88.042429,42.11324020477338
SVMK,-122.2996096,37.5409022
JMBS,-71.14741098363638,41.6785131
FCRH.,-122.9017404,47.0500105
FCID.,-122.9017404,47.0500105
FCCD.,-122.9017404,47.0500105
FCUH.,-122.9017404,47.0500105
FCUD.,-122.9017404,47.0500105
FCRR.,-122.9017404,47.0500105
OSMT,-74.6110287473835,40.58361685
ALLO,-72.87968043877142,41.305692953155244
IMAC,-76.73489521406276,37.307306538059
SPIX,-81.45145654912886,28.17974459555751
IBDT,-92.843317,39.224849
SDGA,-96.87214541969476,33.152297149999995
PHAS,-121.5570143,37.7887468
PHYL,-93.21213751020409,30.22868130612245
JHEM,-87.8801472,41.8715418
NGM,-122.39810056718595,37.66259643285294
POCT,-88.042429,42.11324020477338
BOCT,-88.042429,42.11324020477338
UOCT,-88.042429,42.11324020477338
LSAF,-118.3915543,34.0292025
HCB.,-79.3931497,43.6476577
PLAN,-71.17771086389662,42.224012599999995
TWST,-75.13237463594821,39.86580539784147
MUST,-71.05391861012899,42.3560992
BSAE,-88.0302198,41.8224599
BSDE,-88.0302198,41.8224599
BSCE,-88.0302198,41.8224599
BSBE,-88.0302198,41.8224599
GTIP,-74.01441859133114,40.7147553
ARYA.1,-73.9901520778179,40.7301952
FLFG,-75.250915,39.520384
ESPO,120.9814277,14.6039261
ROAN,-97.57330973459014,35.623023650191755
VRRM,-111.8574908,33.4351887
PQLC,-93.21213751020409,30.22868130612245
EAGG,-92.843317,39.224849
XM,-97.5990722,35.4472011
VAPO,-70.898697,42.975178
ETRN,-88.39096607514502,42.78564407348535
RBKB,-73.16876147878568,40.8326492
AXNX,-70.96444803597602,42.52086620852758
MFMS,174.7744854,-41.2958601
PACA,-73.96918422331547,40.7571876
ORTX,-0.08822851162624598,51.5109982
JMUB,-73.97561496589915,40.7558452
ETHI.,-77.86470356344086,34.221419299999994
GOAT,120.9814277,14.6039261
SG,-1.482390656700371,53.6699194
DURA,120.9814277,14.6039261
CNTX,78.3305483,17.4042043
EWCO,-88.0302198,41.8224599
MRNA,-71.09094414272451,42.3634489
BCSF,-71.07512395362397,42.34916765
BGRN,-92.843317,39.224849
GDG,-87.37974870440027,46.5473253587753
GDMA,-87.37974870440027,46.5473253587753
PQSV,-93.21213751020409,30.22868130612245
PQSG,-93.21213751020409,30.22868130612245
IBMN,-92.843317,39.224849
DOW,-84.199041,43.61497825
CFFA,-73.96947374876767,40.762247099999996
BYND,-118.41502015942679,33.9169957
RVLV,-0.1617758,51.4933308
SAMA,-118.41067192926988,33.9320473
IMFI,-88.0302198,41.8224599
IMFD,-88.0302198,41.8224599
PQIN,-93.21213751020409,30.22868130612245
ACSG,-73.96918422331547,40.7571876
EMSG,-73.96918422331547,40.7571876
GMHI,-81.137035,31.9849794
JAGG,-73.97561496589915,40.7558452
JIGB,-73.97561496589915,40.7558452
HFA.,-79.3931497,43.6476577
ORGO,-71.11741269114634,42.15791345
GOSS,-1.2284292,51.6559377
ERSX,60.6413833,56.8417598
HARP,-122.3887765,37.6715149
MITO,-71.47546456578264,43.02940994867013
BJAN,-88.042429,42.11324020477338
PJAN,-88.042429,42.11324020477338
UJAN,-88.042429,42.11324020477338
RMG,-96.78726474999999,46.88065975
PSTX,-84.0496846,39.7721425
BCOW,-88.00121701625021,42.95197371404736
YCBD,-80.90914375334852,35.13998854145373
FOXA,-73.98237558133278,40.75866945
KLDO,-110.78527232653062,33.00526787755103
PCIMU,-2.9756438,51.5919479
AVDR.1,-84.33953459919908,34.6562616827223
CMCE.,-79.3931497,43.6476577
CAFR.,-79.3931497,43.6476577
CMUE.,-79.3931497,43.6476577
CACB.,-79.3931497,43.6476577
HEWB.,-77.86470356344086,34.221419299999994
HCRE.,-77.86470356344086,34.221419299999994
FCUQ.,-122.9017404,47.0500105
FCIQ.,-122.9017404,47.0500105
FCIL.,-122.9017404,47.0500105
FCUL.,-122.9017404,47.0500105
FCLH.,-122.9017404,47.0500105
FCQH.,-122.9017404,47.0500105
FCCQ.,-122.9017404,47.0500105
FCCL.,-122.9017404,47.0500105
JCPB,-73.97561496589915,40.7558452
CYCN,-71.08703171604253,42.3667444
TPAY,-94.678746,38.919687
ARKF,-93.27767216326531,44.95185887755102
CVET,-70.2508277,43.6574743
SHLL,-94.678746,38.919687
THCB,-73.96959947410672,40.76144825
SOLY,-95.47241109355389,29.714817765822197
FFLWF,-122.1999653,47.6183304
SWAV,-121.98132243765862,37.40968075
HLPR.,-77.86470356344086,34.221419299999994
JHCS,-87.8801472,41.8715418
FSMD,-71.05741601421146,42.35384315
FDEV,-70.96582042115384,42.2052736
FDEM,-70.96582042115384,42.2052736
SILK,-122.01427616356804,37.40647507516439
GDAT,-74.01441859133114,40.7147553
GMAN,-74.01441859133114,40.7147553
GDNA,-74.01441859133114,40.7147553
GFIN,-74.01441859133114,40.7147553
GBUY,-74.01441859133114,40.7147553
USSG,-73.96918422331547,40.7571876
EWJV,-92.843317,39.224849
EWJE,-92.843317,39.224849
IWAC.U,153.08305754899052,-27.41515075
TW,-73.98275822451703,40.757312299999995
BBSA,-73.97561496589915,40.7558452
LSLT,-75.51563512799494,40.05971685242376
XFOR,-73.43428514097103,42.14825273624703
FSEA,-121.5555231,38.3988295
RMBI,-73.95993915384615,40.72116469230769
PBFS,-73.79407,42.7258498
PDSB,-74.5970280686397,40.35590594561865
PD,-122.40255897166682,37.7718544
DSSI,-73.6278835,41.029218
JMIA,13.779862350000002,51.06977555
DMRE,-118.15161720274857,33.789473349999994
DYNF,-92.843317,39.224849
FOVL,-92.843317,39.224849
ENLV,11.6318525,52.1204058
PINS,-122.39675767463473,37.777625900000004
BAPR,-88.042429,42.11324020477338
PAPR,-88.042429,42.11324020477338
UAPR,-88.042429,42.11324020477338
PSTL,-80.7844786,34.7302051
KTB,-97.924307,38.057393
IBMO,-92.843317,39.224849
IBMQ,-92.843317,39.224849
TRVI,44.5109849,40.1802742
SCPL,-1.4830907,52.5097799
ALC,6.0984464,46.2207423
UFO,-74.88573455738585,40.157194772234696
IBMP,-92.843317,39.224849
UBER,-122.41736833644654,37.7751154
AXLA,-1.5676667,53.8303789
NXTC,-81.647183,37.104113
MEC,-97.618079,38.834287
SPFI,-101.92587129150601,33.560895349999996
CRTX,-72.878498426557,41.30501767854518
HSAC,Manual,Manual
GSST,-74.01441859133114,40.7147553
YOLO,-83.9274265,38.0433581
IDRV,-92.843317,39.224849
BUL,-75.51563512799494,40.05971685242376
LCA,-95.4564848,29.7480377
USI,-117.180672,33.138185
WORK,-92.842295,39.224724
GXGX,-73.98080269006408,40.7629162
BCYC,0.2038782004783291,52.1356481
ECOW,-75.51563512799494,40.05971685242376
PTIN,-75.51563512799494,40.05971685242376
SMXT,18.8526346,-34.1269017
HERD,-75.51563512799494,40.05971685242376
TRND,-75.51563512799494,40.05971685242376
CTVA,-77.31971041926192,40.55456411153331
IIGV,-88.0302198,41.8224599
IEMV,-88.0302198,41.8224599
IMFC,-88.0302198,41.8224599
IMFP,-88.0302198,41.8224599
IHYV,-88.0302198,41.8224599
IIGD,-88.0302198,41.8224599
IHYD,-88.0302198,41.8224599
ALFA.,-122.9017404,47.0500105
DBMF,120.9797187,14.580882
ATSX.,-122.9017404,47.0500105
IBHB,-92.843317,39.224849
IBHE,-92.843317,39.224849
IBHA,-92.843317,39.224849
IBHD,-92.843317,39.224849
IBHC,-92.843317,39.224849
HDGE.,-122.9017404,47.0500105
SUSL,-92.843317,39.224849
TBND,-74.17473016666666,40.88887205555556
CLVT,-0.10431642244769893,51.501650299999994
MAAX,120.9814277,14.6039261
HURA.,-77.86470356344086,34.221419299999994
FVRR,34.783298,32.073213
FRDM,-75.35482176696537,39.98919165806745
HMJI.,-77.86470356344086,34.221419299999994
HMJU.,-77.86470356344086,34.221419299999994
UJUN,-88.042429,42.11324020477338
PSNL,-75.8372936,41.2588348
STOK,-71.26408688898154,42.4813032
BBIO,-95.409409,29.740007
BCEL,-122.385621287194,37.649010156361896
ADPT,-119.27671472233112,47.1195527
PJUN,-88.042429,42.11324020477338
BJUN,-88.042429,42.11324020477338
REAL,-122.4034721,37.7887355
NULC,-90.72043459075304,42.49245243190636
HYAC,-73.97678018724648,40.75974375
MIDF,-94.58660482878884,39.03255316916963
ONCT,2.8954166,42.6977119
EDSA,-79.355820025,43.855970875000004
JUSHF,-74.08303664606743,41.512226999999996
CCX,-114.0754660312476,51.04900635
THCA,-73.96959947410672,40.76144825
IHAK,-92.843317,39.224849
IDNA,-92.843317,39.224849
KERN,-104.99058185431457,39.74468625
CSAV.,-79.3182072,43.6659707
FULC,153.0579556,-27.4823705
SNPE,-73.96918422331547,40.7571876
EJUL,-88.042429,42.11324020477338
GBS,-122.3231613,37.5651527
RAPT,-111.9515062495737,41.25380351449466
SNDL,-88.9561856,39.842671
NFIN,-73.97062693376708,40.76112555
ACIO,18.8317714,-34.1138087
ONEW,-84.0304323,34.1784446
CFB,-94.63116812875225,38.92170275
QLV,-87.63245396189069,41.88115439025108
QLVE,-87.63245396189069,41.88115439025108
QLVD,-87.63245396189069,41.88115439025108
OPRT,-122.2400459,37.4983075
HQI,-2.398094,55.6146686
NVST,-117.86370298,33.9144993
PAUG,-88.042429,42.11324020477338
PLC,-117.180672,33.138185
PDEV,-117.180672,33.138185
PSM,-117.180672,33.138185
SLNG,-1.7264214,54.4062928
BAUG,-88.042429,42.11324020477338
UAUG,-88.042429,42.11324020477338
HYLT,-74.10485685135134,40.96068954054054
CGAA.,-79.41496748446677,44.60435341949815
IJUL,-88.042429,42.11324020477338
BKCQF,-0.1524233,51.5137426
SWTX,-73.2553700794316,40.85810615
SDC,-89.47730221428571,39.02787079591837
APXT,153.08305754899052,-27.41515075
NET,-71.61941051921296,42.657103199999995
RONN,-110.6046096,32.1187678
GFL,-111.8920853,40.4277888
CRNC,-71.77084358826008,42.298287599999995
PING,28.5290853,-25.6442856
BBI,-122.303072,47.5998435
BSEP,-88.042429,42.11324020477338
USEP,-88.042429,42.11324020477338
PSEP,-88.042429,42.11324020477338
IGMS,-122.05953056122449,37.39724544897959
TXG,-121.92134968987816,37.6944184
BSBK,-74.00693233,40.88461862
FREQ,-73.8533224,41.5696489
APRE,-71.0754903,42.3508328
ADCT,6.6612795,46.5420985
IBDU,-92.843317,39.224849
BSCT,-88.0302198,41.8224599
BNTX,8.271647039899186,49.98763555
BSJR,-88.0302198,41.8224599
HGRO.,-77.86470356344086,34.221419299999994
KRAT,-81.118836,32.041503
BRBR,-90.3343053989899,38.61902415151515
BSMN,-88.0302198,41.8224599
BSMO,-88.0302198,41.8224599
BSMP,-88.0302198,41.8224599
BSMQ,-88.0302198,41.8224599
BSMR,-88.0302198,41.8224599
BSMS,-88.0302198,41.8224599
BSMT,-88.0302198,41.8224599
FCHY.,-122.9017404,47.0500105
FCHH.,-122.9017404,47.0500105
FCCB.,-122.9017404,47.0500105
FCGB.,-122.9017404,47.0500105
FCSB.,-122.9017404,47.0500105
RECS,-71.05391861012899,42.3560992
REVS,-71.05391861012899,42.3560992
NUHY,-90.72043459075304,42.49245243190636
PGNY,-105.2628317,39.9988286
SRAC,-118.46668964705881,33.99090464705883
OCGN,-121.5570143,37.7887468
NOCT,-88.042429,42.11324020477338
KOCT,-88.042429,42.11324020477338
AIH,113.9184559,22.5487386
DAO,120.1875272,30.1934494
GLEO,-58.38132375,-34.59326435
VALT,-0.13888524237025057,51.52217325
SCHJ,80.2608452,6.8538725
SCHQ,80.2608452,6.8538725
HBT,-88.94324003061224,40.4808541122449
MCMJ,-73.96964409512756,40.758877
WIZ,-75.35482176696537,39.98919165806745
GRTX,-75.5301469,40.0527924
FSRV,-73.97905350481889,40.762999699999995
CNTG,12.1475131,54.092541
JIH,-71.12735592100083,42.40424175
PTBD,-75.51563512799494,40.05971685242376
QEBL.,-79.388204,43.6506351
SITM,-89.88369181428479,35.21834067766928
BXRX,-75.53852361033248,40.05891234009108
PNOV,-88.042429,42.11324020477338
BNOV,-88.042429,42.11324020477338
CHPM,-74.030218,41.514388
ALUS,-95.5151837593726,29.48359585
FCPI,-71.05741601421146,42.35384315
AMHC,-73.98275822451703,40.757312299999995
FLRZ,-119.733732,34.4285894
BILL,-122.11670284513204,37.45111985
REYN,-87.893013,42.242462
KLR,13.2368409,46.074126
UDEC,-88.042429,42.11324020477338
PDEC,-88.042429,42.11324020477338
BDEC,-88.042429,42.11324020477338
BBIN,-73.97561496589915,40.7558452
EMNT,-117.87377185329767,33.618892914705235
DBEH,120.9797187,14.580882
ARNC,-76.154978,43.063091
RAFE,-117.87377185329767,33.618892914705235
IMVT,-81.10365046938774,32.05821167346939
AEI,-83.9274265,38.0433581
NRBO,144.95892320000002,-37.8010331
IJAN,-88.042429,42.11324020477338
EJAN,-88.042429,42.11324020477338
KJAN,-88.042429,42.11324020477338
NJAN,-88.042429,42.11324020477338
AHI,-82.54309842479654,35.56881669684888
ARQT,-76.9277627,18.0247344
TECB,-92.843317,39.224849
IPV,-73.9781141,40.7626824
PPD,-88.57555364393603,40.035416840739174
STLV,-92.843317,39.224849
STLG,-92.843317,39.224849
ATC,-6.452029258416568,52.33191595
SSUS,-81.8064769,26.3377743
FCGI.,-122.9017404,47.0500105
FCMI.,-122.9017404,47.0500105
RVMD,-122.22041103555671,37.50243405
GHIV,-81.137035,31.9849794
ALID,121.0132404,14.7376835
CFLX.,-79.3931497,43.6476577
CMAR.,-79.41496748446677,44.60435341949815
CRED.,-79.41496748446677,44.60435341949815
HXCN.,-77.86470356344086,34.221419299999994
CCXX,-114.0754660312476,51.04900635
UFEB,-88.042429,42.11324020477338
PFEB,-88.042429,42.11324020477338
BFEB,-88.042429,42.11324020477338
CMAG.,-79.41496748446677,44.60435341949815
DMYT,-75.95965,43.9739938
AWAY,-0.13888524237025057,51.52217325
POWW,-111.91500678361786,33.611888050000005
HSAV.,-77.86470356344086,34.221419299999994
HULC.,-77.86470356344086,34.221419299999994
DWEQ,-83.9274265,38.0433581
DWAW,-83.9274265,38.0433581
DWUS,-83.9274265,38.0433581
NUSI,-83.00339788511123,39.9693732
LDEM,-92.843317,39.224849
OTIS,-70.1947147,44.075722
CARR,-5.8104267,35.7803072
CLHN,-1.4264273012583384,54.99983065
IMRA,-1.0722081,54.0107184
HCRB,-77.81848683606941,37.62135189999999
SNUG,-75.35482176696537,39.98919165806745
NARI,-117.7047627,33.6568588
IBTA,-92.843317,39.224849
IBTB,-92.843317,39.224849
IBTD,-92.843317,39.224849
IBTF,-92.843317,39.224849
IBTG,-92.843317,39.224849
IBTH,-92.843317,39.224849
IBTI,-92.843317,39.224849
IBTJ,-92.843317,39.224849
LUNG,-76.095128,39.538069
IPOB,-93.8032865,41.6011081
IPOC,-93.8032865,41.6011081
ORIC,-0.0796146,51.5168161
UMAR,-88.042429,42.11324020477338
PMAR,-88.042429,42.11324020477338
BMAR,-88.042429,42.11324020477338
PCOR,-119.491515,34.38366
CGRO,-93.73733385132947,41.93675325708006
LOAK,-76.67188082502018,39.657342884698586
NLSP,8.3658471,46.957843
LYRA,-71.16090982770544,42.36556335
AYLA,34.800213,32.118868
MSGE,-76.3666153,40.8181427
NAPR,-88.042429,42.11324020477338
KAPR,-88.042429,42.11324020477338
ARB.,-122.9017404,47.0500105
KOKU,-73.96918422331547,40.7571876
BKMC,-91.550958,41.289475
BKSE,-91.550958,41.289475
BKLC,-91.550958,41.289475
BBMC,-73.97561496589915,40.7558452
STSB,-92.843317,39.224849
STLC,-92.843317,39.224849
STMB,-92.843317,39.224849
GOED,-75.957714,42.089541
BKEM,-91.550958,41.289475
BKAG,-73.61586290909091,40.70010190909091
BKSB,-73.61586290909091,40.70010190909091
BKIE,-91.550958,41.289475
JWS,-122.1999653,47.6183304
BMAY,-88.042429,42.11324020477338
PMAY,-88.042429,42.11324020477338
UMAY,-88.042429,42.11324020477338
MSVX,-70.84483583693834,42.508581497090134
TAEQ,-74.17473016666666,40.88887205555556
TAAG,-74.17473016666666,40.88887205555556
TADS,-74.17473016666666,40.88887205555556
TEGS,-74.17473016666666,40.88887205555556
PLRX,-122.3954834258886,37.64520455174898
SQEW,-118.3915543,34.0292025
CCOR.,-79.41496748446677,44.60435341949815
CDLB.,-79.41496748446677,44.60435341949815
CINC.,-79.41496748446677,44.60435341949815
CINF.,-79.41496748446677,44.60435341949815
LEGN,-81.3692875,28.6190321
GSID,-74.01441859133114,40.7147553
GSEE,-74.01441859133114,40.7147553
FOUR,-77.09947803276972,38.897598901690806
CMEY.,-79.41496748446677,44.60435341949815
VRM,-96.78726474999999,46.88065975
JEPI,-73.97467190070827,40.7546124
JIG,-73.97467190070827,40.7546124
CGRE.,-79.41496748446677,44.60435341949815
CGRA.,-79.41496748446677,44.60435341949815
SGOV,-92.843317,39.224849
VIRI,-0.28090974999999746,52.234358650000004
AZBA,-93.35277028579907,44.9714983
AZAA,-93.35277028579907,44.9714983
FMIL,-70.96582042115384,42.2052736
FBCV,-70.96582042115384,42.2052736
HFT.,-79.3931497,43.6476577
ACEL,-71.35815499693558,42.64797256327178
FBCG,-70.96582042115384,42.2052736
GLSI,-95.3050139,32.3178675
FUSN,-79.9015803,43.2569706
FCIM.,-122.9017404,47.0500105
FCVH.,-122.9017404,47.0500105
FCMH.,-122.9017404,47.0500105
FCIV.,-122.9017404,47.0500105
FCIG.,-122.9017404,47.0500105
FCCM.,-122.9017404,47.0500105
FCCV.,-122.9017404,47.0500105
FCMO.,-122.9017404,47.0500105
FCUV.,-122.9017404,47.0500105
GBIO,-71.08703171604253,42.3667444
GSAH,-74.01441859133114,40.7147553
LONG.,-79.41496748446677,44.60435341949815
WSRI.,-79.388204,43.6506351
WSRD.,-79.388204,43.6506351
GERM,-0.13888524237025057,51.52217325
USXF,-92.843317,39.224849
EAOR,-92.843317,39.224849
EAOA,-92.843317,39.224849
EAOK,-92.843317,39.224849
EAOM,-92.843317,39.224849
EBC,-83.11554881905164,40.0938074
GOCO,-87.7700707,41.8928695
TIG,-93.781979,44.77167206122449
RXT,-98.3963629,29.507734
VIRS,-75.51563512799494,40.05971685242376
ALTL,-75.51563512799494,40.05971685242376
PALC,-75.51563512799494,40.05971685242376
PAMC,-75.51563512799494,40.05971685242376
IBDV,-92.843317,39.224849
EUSB,-92.843317,39.224849
HCA.,-79.3931497,43.6476577
HUM.,-79.3931497,43.6476577
HFG.,-79.3931497,43.6476577
HBA.,-79.3931497,43.6476577
RLAY,-71.09034148672751,42.3679588
ITOS,-72.51621647530361,42.37575444173084
DMXF,-92.843317,39.224849
IAC,-94.51917459183673,37.072092673469385
LMND,-72.56520573034453,42.09992347957805
AZBL,-93.35277028579907,44.9714983
AZAL,-93.35277028579907,44.9714983
NJUL,-88.042429,42.11324020477338
